"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"51","Mauritius","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","251721","2"
"51","Mauritius","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","247844","2"
"51","Mauritius","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","249678","2"
"51","Mauritius","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","248362","2"
"51","Mauritius","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","246388","2"
"51","Mauritius","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","244867","2"
"51","Mauritius","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","206104",""
"53","Mauritius: Island of Mauritius","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","246418","2"
"53","Mauritius: Island of Mauritius","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","242643","2"
"53","Mauritius: Island of Mauritius","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","239128","2"
"53","Mauritius: Island of Mauritius","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","237334","2"
"53","Mauritius: Island of Mauritius","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","246381","2"
"53","Mauritius: Island of Mauritius","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","242907","2"
"53","Mauritius: Island of Mauritius","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","240018","2"
"53","Mauritius: Island of Mauritius","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","237383","2"
"235","Mexico","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","37442253","2"
"235","Mexico","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","29766220","2"
"235","Mexico","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","35317569","2"
"235","Mexico","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","28193501","2"
"117","Mongolia","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","766094","4"
"117","Mongolia","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","744870","4"
"117","Mongolia","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","724630","4"
"117","Mongolia","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","709472","4"
"117","Mongolia","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","687435",""
"117","Mongolia","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","695756","4"
"117","Mongolia","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","650057","4"
"117","Mongolia","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","607383","4"
"117","Mongolia","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","609086","4"
"117","Mongolia","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","596890","4"
"117","Mongolia","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","582334","4"
"117","Mongolia","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","594466","4"
"117","Mongolia","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","607175","4"
"117","Mongolia","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","620817","4"
"117","Mongolia","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","597609","4"
"117","Mongolia","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","282987","4"
"117","Mongolia","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","715111","4"
"117","Mongolia","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","697720","4"
"117","Mongolia","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","679229","4"
"117","Mongolia","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","672397","4"
"117","Mongolia","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","657081",""
"117","Mongolia","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","664991","4"
"117","Mongolia","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","613955","4"
"117","Mongolia","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","568895","4"
"117","Mongolia","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","577519","4"
"117","Mongolia","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","569936","4"
"117","Mongolia","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","553016","4"
"117","Mongolia","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","560094","4"
"117","Mongolia","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","573011","4"
"117","Mongolia","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","588440","4"
"117","Mongolia","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","572198","4"
"117","Mongolia","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","273792","4"
"187","Montenegro","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","199235","2"
"187","Montenegro","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","197906","2"
"187","Montenegro","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","188266","2"
"187","Montenegro","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","187298","2"
"46","Morocco","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","8317288",""
"46","Morocco","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8806000","4"
"46","Morocco","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8555000","4"
"46","Morocco","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8307000","4"
"46","Morocco","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8062000","4"
"46","Morocco","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7821000","4"
"46","Morocco","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7584000","4"
"46","Morocco","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7351000","4"
"46","Morocco","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","6723293",""
"46","Morocco","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6533000","4"
"46","Morocco","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6347000","4"
"46","Morocco","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6157000","4"
"46","Morocco","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5965000","4"
"46","Morocco","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5774000","4"
"46","Morocco","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","8022273",""
"46","Morocco","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8438000","4"
"46","Morocco","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8217000","4"
"46","Morocco","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8000000","4"
"46","Morocco","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7787000","4"
"46","Morocco","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7580000","4"
"46","Morocco","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7373000","4"
"46","Morocco","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7173000","4"
"46","Morocco","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","6632953",""
"46","Morocco","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6616000","4"
"46","Morocco","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6378000","4"
"46","Morocco","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6141000","4"
"46","Morocco","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5895000","4"
"46","Morocco","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5652000","4"
"49","Mozambique","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2327016","43"
"49","Mozambique","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2274116","43"
"116","Myanmar","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4647999","44"
"116","Myanmar","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5398165","45"
"116","Myanmar","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4601468","44"
"116","Myanmar","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4972210","45"
"56","Namibia","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","303236","46"
"56","Namibia","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","188201",""
"56","Namibia","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","300358","46"
"56","Namibia","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","194479",""
"122","Nepal","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1069326","10"
"122","Nepal","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","813718","2"
"122","Nepal","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1138641","10"
"122","Nepal","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","882001","2"
"188","Netherlands","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5441963","2"
"188","Netherlands","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5385362","2"
"188","Netherlands","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","5310262","47"
"188","Netherlands","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5330535","2"
"188","Netherlands","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5282110","2"
"188","Netherlands","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5175427","2"
"188","Netherlands","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5079392","2"
"188","Netherlands","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5005865","2"
"188","Netherlands","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4932508","2"
"188","Netherlands","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4865915","2"
"188","Netherlands","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4805737","2"
"188","Netherlands","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4768827","2"
"188","Netherlands","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3945359","2"
"188","Netherlands","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3917451","48"
"188","Netherlands","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3883402","48"
"188","Netherlands","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3856086","2"
"188","Netherlands","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3831122","2"
"188","Netherlands","Urban Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3812989","2"
"188","Netherlands","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3796907","2"
"188","Netherlands","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3781274","2"
"188","Netherlands","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5266567","2"
"188","Netherlands","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5212792","2"
"188","Netherlands","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","5137422","47"
"188","Netherlands","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5158261","2"
"188","Netherlands","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5106377","2"
"188","Netherlands","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4995169","2"
"188","Netherlands","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4895583","2"
"188","Netherlands","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4820259","2"
"188","Netherlands","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4745978","2"
"188","Netherlands","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4679415","2"
"188","Netherlands","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4619169","2"
"188","Netherlands","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4580054","2"
"188","Netherlands","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3784604","2"
"188","Netherlands","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3752799","48"
"188","Netherlands","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3713238","48"
"188","Netherlands","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3683167","2"
"188","Netherlands","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3659350","2"
"188","Netherlands","Urban Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3642031","2"
"188","Netherlands","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3626510","2"
"188","Netherlands","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3613041","2"
"274","New Caledonia","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","48056",""
"274","New Caledonia","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","49525",""
"278","New Zealand","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1588296","2"
"278","New Zealand","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1496388","49"
"278","New Zealand","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1396413","2"
"278","New Zealand","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1503444","2"
"278","New Zealand","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1419993","49"
"278","New Zealand","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1336335","2"
"238","Nicaragua","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1598681","10"
"238","Nicaragua","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1568825","10"
"238","Nicaragua","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1539364","10"
"238","Nicaragua","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1510133","10"
"238","Nicaragua","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1482160","10"
"238","Nicaragua","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1446923","10"
"238","Nicaragua","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1401145","10"
"238","Nicaragua","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1356778","10"
"238","Nicaragua","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1313774","10"
"238","Nicaragua","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1318755","10"
"238","Nicaragua","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1148282","10"
"238","Nicaragua","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1100972","10"
"238","Nicaragua","Urban Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1054192","10"
"238","Nicaragua","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1011556","10"
"238","Nicaragua","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","966465","10"
"238","Nicaragua","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1483453","10"
"238","Nicaragua","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1454281","10"
"238","Nicaragua","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1426993","10"
"238","Nicaragua","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1400209","10"
"238","Nicaragua","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1374025","10"
"238","Nicaragua","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1355417","10"
"238","Nicaragua","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1309236","10"
"238","Nicaragua","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1264550","10"
"238","Nicaragua","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1221317","10"
"238","Nicaragua","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1215165","10"
"238","Nicaragua","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1090743","10"
"238","Nicaragua","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1041732","10"
"238","Nicaragua","Urban Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","995163","10"
"238","Nicaragua","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","952441","10"
"238","Nicaragua","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","906303","10"
"57","Niger","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","898737","50"
"57","Niger","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","846201","51"
"57","Niger","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","815440","51"
"57","Niger","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","785781","51"
"57","Niger","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","757183","51"
"57","Niger","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","729610","51"
"57","Niger","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","550950",""
"57","Niger","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","899764","50"
"57","Niger","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","846331","51"
"57","Niger","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","818138","51"
"57","Niger","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","790858","51"
"57","Niger","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","764464","51"
"57","Niger","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","738926","51"
"57","Niger","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","554790",""
"58","Nigeria","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","15821416",""
"58","Nigeria","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8369737","4"
"58","Nigeria","Urban Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8086701","4"
"58","Nigeria","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7828365","4"
"58","Nigeria","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7633283","4"
"58","Nigeria","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","16467039",""
"58","Nigeria","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8538820","4"
"58","Nigeria","Urban Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","8250068","4"
"58","Nigeria","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7986513","4"
"58","Nigeria","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","7787491","4"
"189","Norway","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1764546","52"
"189","Norway","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1567516","2"
"189","Norway","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1694153","52"
"189","Norway","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1488678","2"
"123","Oman","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","723009",""
"123","Oman","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","950471",""
"124","Pakistan","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","20039053","53"
"124","Pakistan","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","20810000","54"
"124","Pakistan","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","22419286","53"
"124","Pakistan","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","22100000","54"
"239","Panama","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","821895",""
"239","Panama","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","805594",""
"239","Panama","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","789292",""
"239","Panama","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","772994",""
"239","Panama","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","756692",""
"239","Panama","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","740391",""
"239","Panama","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","724430",""
"239","Panama","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","708468",""
"239","Panama","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","692506",""
"239","Panama","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","676543",""
"239","Panama","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","644530",""
"239","Panama","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","661936",""
"239","Panama","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","637573",""
"239","Panama","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","620489",""
"239","Panama","Urban Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","603608",""
"239","Panama","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","587054",""
"239","Panama","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","570944",""
"239","Panama","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","782928",""
"239","Panama","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","767186",""
"239","Panama","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","751450",""
"239","Panama","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","735709",""
"239","Panama","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","719973",""
"239","Panama","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","704231",""
"239","Panama","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","688653",""
"239","Panama","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","673074",""
"239","Panama","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","657496",""
"239","Panama","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","641916",""
"239","Panama","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","607025",""
