"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"107","Kyrgyzstan","Rural Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1325800",""
"107","Kyrgyzstan","Rural Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1307800",""
"107","Kyrgyzstan","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1285600",""
"107","Kyrgyzstan","Rural Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1262400",""
"107","Kyrgyzstan","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1648100",""
"107","Kyrgyzstan","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1634900",""
"107","Kyrgyzstan","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1622100",""
"107","Kyrgyzstan","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1604000",""
"107","Kyrgyzstan","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1594500",""
"107","Kyrgyzstan","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1578209","2"
"107","Kyrgyzstan","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1578800",""
"107","Kyrgyzstan","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1554000",""
"107","Kyrgyzstan","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1527600",""
"107","Kyrgyzstan","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1500800",""
"107","Kyrgyzstan","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1472800",""
"107","Kyrgyzstan","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1447000",""
"107","Kyrgyzstan","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1433300",""
"107","Kyrgyzstan","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1419800",""
"107","Kyrgyzstan","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1395700",""
"107","Kyrgyzstan","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1370800",""
"107","Kyrgyzstan","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1307557","2"
"107","Kyrgyzstan","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1343000",""
"107","Kyrgyzstan","Rural Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1303800",""
"107","Kyrgyzstan","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1280700",""
"107","Kyrgyzstan","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1254200",""
"107","Kyrgyzstan","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1227600",""
"182","Latvia","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","382868","2"
"182","Latvia","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","386704","2"
"182","Latvia","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","389433","2"
"182","Latvia","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","391614","2"
"182","Latvia","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","394020","2"
"182","Latvia","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","393677","2"
"182","Latvia","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","394668","2"
"182","Latvia","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","396430","2"
"182","Latvia","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","400122","2"
"182","Latvia","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","403700","2"
"182","Latvia","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","407158","2"
"182","Latvia","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","411084","2"
"182","Latvia","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","419523","2"
"182","Latvia","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","426753","2"
"182","Latvia","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","427661","2"
"182","Latvia","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","429437","2"
"182","Latvia","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","408807","2"
"182","Latvia","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","429838","2"
"182","Latvia","Rural Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","430224","2"
"182","Latvia","Rural Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","428999","2"
"182","Latvia","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","428883","2"
"182","Latvia","Rural Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","428969","2"
"182","Latvia","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","359545","2"
"182","Latvia","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","361673","2"
"182","Latvia","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","362971","2"
"182","Latvia","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","364125","2"
"182","Latvia","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","365219","2"
"182","Latvia","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","365149","2"
"182","Latvia","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","365479","2"
"182","Latvia","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","364098","2"
"182","Latvia","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","363986","2"
"182","Latvia","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","366547","2"
"182","Latvia","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","369183","2"
"182","Latvia","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","372244","2"
"182","Latvia","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","379758","2"
"182","Latvia","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","386851","2"
"182","Latvia","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","388030","2"
"182","Latvia","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","388697","2"
"182","Latvia","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","369234","2"
"182","Latvia","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","388040","2"
"182","Latvia","Rural Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","387921","2"
"182","Latvia","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","384989","2"
"182","Latvia","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","382145","2"
"182","Latvia","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","380853","2"
"45","Lesotho","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","935019","42"
"45","Lesotho","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","933623","42"
"180","Lithuania","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","591168","2"
"180","Lithuania","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","591991","2"
"180","Lithuania","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","592378","2"
"180","Lithuania","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","594712","2"
"180","Lithuania","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","594305","2"
"180","Lithuania","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","596226","2"
"180","Lithuania","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","598789","2"
"180","Lithuania","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","601998","2"
"180","Lithuania","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","603170","2"
"180","Lithuania","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","609225","2"
"180","Lithuania","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","617005","2"
"180","Lithuania","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","618461","2"
"180","Lithuania","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","618514","2"
"180","Lithuania","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","615873","2"
"180","Lithuania","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","613252","2"
"180","Lithuania","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","614835","2"
"180","Lithuania","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","620638","2"
"180","Lithuania","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","618623","2"
"180","Lithuania","Rural Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","623209","2"
"180","Lithuania","Rural Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","629493","2"
"180","Lithuania","Rural Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","636701","2"
"180","Lithuania","Rural Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","643581","2"
"180","Lithuania","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","555024","2"
"180","Lithuania","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","554888","2"
"180","Lithuania","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","554979","2"
"180","Lithuania","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","557162","2"
"180","Lithuania","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","556803","2"
"180","Lithuania","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","557671","2"
"180","Lithuania","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","558303","2"
"180","Lithuania","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","559480","2"
"180","Lithuania","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","558389","2"
"180","Lithuania","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","561611","2"
"180","Lithuania","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","566565","2"
"180","Lithuania","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","566396","2"
"180","Lithuania","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","565684","2"
"180","Lithuania","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","563317","2"
"180","Lithuania","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","561783","2"
"180","Lithuania","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","562674","2"
"180","Lithuania","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","567332","2"
"180","Lithuania","Rural Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","565272","2"
"180","Lithuania","Rural Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","568350","2"
"180","Lithuania","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","571585","2"
"180","Lithuania","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","576207","2"
"180","Lithuania","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","580973","2"
"185","Macedonia","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","398132",""
"185","Macedonia","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","409295",""
"47","Madagascar","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5558000","4"
"47","Madagascar","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5436000","4"
"47","Madagascar","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5315000","4"
"47","Madagascar","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5600000","4"
"47","Madagascar","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5473000","4"
"47","Madagascar","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","5346000","4"
"54","Malawi","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","4373708",""
"54","Malawi","Rural Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3713844",""
"54","Malawi","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","4124724",""
"54","Malawi","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3421273",""
"118","Malaysia","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","4312783","43"
"118","Malaysia","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","4260980",""
"118","Malaysia","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","4535036","43"
"118","Malaysia","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","4403859",""
"115","Maldives","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","104379","4"
"115","Maldives","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","102787","4"
"115","Maldives","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","101158","4"
"115","Maldives","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","99509","4"
"115","Maldives","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","97391",""
"115","Maldives","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","91179",""
"115","Maldives","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","78899",""
"115","Maldives","Rural Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","66629",""
"115","Maldives","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","105718","4"
"115","Maldives","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","104106","4"
"115","Maldives","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","102457","4"
"115","Maldives","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","100786","4"
"115","Maldives","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","98641",""
"115","Maldives","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","91116",""
"115","Maldives","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","79186",""
"115","Maldives","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","67585",""
"48","Mali","Rural Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3082635","2"
"48","Mali","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2923424","2"
"51","Mauritius","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","358232","2"
"51","Mauritius","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","354436","2"
"51","Mauritius","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","350125","2"
"51","Mauritius","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","346290","2"
"51","Mauritius","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","339891","2"
"51","Mauritius","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","341982","2"
"51","Mauritius","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","337502","2"
"51","Mauritius","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","332051","2"
"51","Mauritius","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","327536","2"
"51","Mauritius","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","320762",""
"51","Mauritius","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","353566","2"
"51","Mauritius","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","350007","2"
"51","Mauritius","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","346317","2"
"51","Mauritius","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","342769","2"
"51","Mauritius","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","335912","2"
"51","Mauritius","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","338534","2"
"51","Mauritius","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","334807","2"
"51","Mauritius","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","330232","2"
"51","Mauritius","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","326302","2"
"51","Mauritius","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","321656",""
"53","Mauritius: Island of Mauritius","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","302579","2"
"53","Mauritius: Island of Mauritius","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","295588","2"
"53","Mauritius: Island of Mauritius","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","291083","2"
"53","Mauritius: Island of Mauritius","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","286882","2"
"53","Mauritius: Island of Mauritius","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","303290","2"
"53","Mauritius: Island of Mauritius","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","296808","2"
"53","Mauritius: Island of Mauritius","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","292581","2"
"53","Mauritius: Island of Mauritius","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","288368","2"
"235","Mexico","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","12448906","2"
"235","Mexico","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","11589456","2"
"235","Mexico","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","12274684","2"
"235","Mexico","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","11700468","2"
"117","Mongolia","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","520481","4"
"117","Mongolia","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","524962","4"
"117","Mongolia","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","528615","4"
"117","Mongolia","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","519092","4"
"117","Mongolia","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","508077",""
"117","Mongolia","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","508477","4"
"117","Mongolia","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","530802","4"
"117","Mongolia","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","371688","4"
"117","Mongolia","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","363760","4"
"117","Mongolia","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","546596","4"
"117","Mongolia","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","548687","4"
"117","Mongolia","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","523050","4"
"117","Mongolia","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","519279","4"
"117","Mongolia","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","506177","4"
"117","Mongolia","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","481584","4"
"117","Mongolia","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","242562","4"
"117","Mongolia","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","516886","4"
"117","Mongolia","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","522150","4"
"117","Mongolia","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","526488","4"
"117","Mongolia","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","524054","4"
"117","Mongolia","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","520900",""
"117","Mongolia","Rural Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","521267","4"
"117","Mongolia","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","537580","4"
"117","Mongolia","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","368904","4"
"117","Mongolia","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","358866","4"
"117","Mongolia","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","541779","4"
"117","Mongolia","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","543799","4"
"117","Mongolia","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","518981","4"
"117","Mongolia","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","513306","4"
"117","Mongolia","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","499995","4"
"117","Mongolia","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","471919","4"
"117","Mongolia","Rural Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","235361","4"
"187","Montenegro","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","116455","2"
"187","Montenegro","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","116628","2"
"187","Montenegro","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","118162","2"
"187","Montenegro","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","118446","2"
"46","Morocco","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","6722119",""
"46","Morocco","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6310000","4"
"46","Morocco","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6334000","4"
"46","Morocco","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6351000","4"
"46","Morocco","Rural Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6362000","4"
"46","Morocco","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6368000","4"
"46","Morocco","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6372000","4"
"46","Morocco","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6371000","4"
"46","Morocco","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","6351470",""
"46","Morocco","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6744000","4"
"46","Morocco","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6671000","4"
"46","Morocco","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6599000","4"
"46","Morocco","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6527000","4"
"46","Morocco","Rural Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6454000","4"
"46","Morocco","Rural Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","6618389",""
"46","Morocco","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6534000","4"
"46","Morocco","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6525000","4"
"46","Morocco","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","6512000","4"
