"Table ID","Country or Area Code","Country or Area","Year","Value","Value Footnotes","Unit"
"163","8","Albania","2015","87","","%"
"163","8","Albania","2014","83","","%"
"163","8","Albania","2012","77","","%"
"163","12","Algeria","2015","90","","%"
"163","12","Algeria","2014","90","","%"
"163","12","Algeria","2013","90","","%"
"163","12","Algeria","2012","90","","%"
"163","12","Algeria","2011","87","","%"
"163","12","Algeria","2010","86","","%"
"163","12","Algeria","2009","79","","%"
"163","12","Algeria","2008","77.5","","%"
"163","12","Algeria","2007","74","","%"
"163","12","Algeria","2006","72","","%"
"163","12","Algeria","2005","72","","%"
"163","12","Algeria","2004","72","","%"
"163","12","Algeria","2003","71","","%"
"163","12","Algeria","2002","71","","%"
"163","12","Algeria","2001","71","","%"
"163","12","Algeria","2000","83","","%"
"163","12","Algeria","1998","66.3399963378906","","%"
"163","12","Algeria","1995","55.7299995422363","","%"
"163","12","Algeria","1990","48.3199996948242","","%"
"163","20","Andorra","2015","100","","%"
"163","20","Andorra","2014","100","","%"
"163","20","Andorra","2013","100","","%"
"163","20","Andorra","2012","100","","%"
"163","20","Andorra","2011","100","","%"
"163","20","Andorra","2010","100","","%"
"163","20","Andorra","2009","100","","%"
"163","20","Andorra","2008","100","","%"
"163","20","Andorra","2007","100","","%"
"163","20","Andorra","2006","100","","%"
"163","20","Andorra","2005","100","","%"
"163","20","Andorra","2004","100","","%"
"163","20","Andorra","2003","100","","%"
"163","20","Andorra","2002","100","","%"
"163","20","Andorra","2001","100","","%"
"163","20","Andorra","2000","100","","%"
"163","20","Andorra","1999","100","","%"
"163","32","Argentina","2010","50.2099990844727","","%"
"163","32","Argentina","2001","42.5","","%"
"163","51","Armenia","2015","69.9000015258789","","%"
"163","51","Armenia","2014","68.5","","%"
"163","51","Armenia","2013","69.6999969482422","","%"
"163","51","Armenia","2012","68","","%"
"163","51","Armenia","2011","69.5999984741211","","%"
"163","51","Armenia","2010","69.1999969482422","","%"
"163","51","Armenia","2009","69.0999984741211","","%"
"163","51","Armenia","2008","66.6999969482422","","%"
"163","51","Armenia","2007","67","","%"
"163","51","Armenia","2006","66.0999984741211","","%"
"163","51","Armenia","2005","65.0999984741211","","%"
"163","51","Armenia","2004","61.5999984741211","","%"
"163","51","Armenia","2003","60.2000007629395","","%"
"163","51","Armenia","2002","58.7999992370605","","%"
"163","51","Armenia","2001","62.7999992370605","","%"
"163","51","Armenia","2000","63.2999992370605","","%"
"163","51","Armenia","1999","63.5999984741211","","%"
"163","51","Armenia","1998","63.7000007629395","","%"
"163","51","Armenia","1997","64","","%"
"163","51","Armenia","1996","64.0999984741211","","%"
"163","51","Armenia","1995","65.6999969482422","","%"
"163","51","Armenia","1990","67.5999984741211","","%"
"163","36","Australia","2004","87","","%"
"163","36","Australia","2001","90","","%"
"163","40","Austria","2014","95","","%"
"163","40","Austria","2012","94.5","","%"
"163","40","Austria","2010","93.9000015258789","","%"
"163","40","Austria","2008","92.6999969482422","","%"
"163","40","Austria","2006","91.8000030517578","","%"
"163","40","Austria","2004","89","","%"
"163","40","Austria","2003","88.9000015258789","","%"
"163","40","Austria","2002","86","","%"
"163","40","Austria","2001","86","","%"
"163","40","Austria","2000","85.4000015258789","","%"
"163","40","Austria","1998","81","","%"
"163","40","Austria","1995","75.6999969482422","","%"
"163","40","Austria","1993","75.6999969482422","","%"
"163","40","Austria","1992","72","","%"
"163","40","Austria","1991","72","","%"
"163","40","Austria","1990","72","","%"
"163","31","Azerbaijan","2015","32.4000015258789","","%"
"163","31","Azerbaijan","2014","32.2999992370605","","%"
"163","31","Azerbaijan","2013","32.2000007629395","","%"
"163","31","Azerbaijan","2012","32.0999984741211","","%"
"163","31","Azerbaijan","2011","31.5","","%"
"163","31","Azerbaijan","2010","31.2999992370605","","%"
"163","31","Azerbaijan","2009","31.2999992370605","","%"
"163","31","Azerbaijan","2008","30.7999992370605","","%"
"163","31","Azerbaijan","2007","30.7999992370605","","%"
"163","31","Azerbaijan","2006","30.2000007629395","","%"
"163","31","Azerbaijan","2005","30.2000007629395","","%"
"163","31","Azerbaijan","2004","30","","%"
"163","31","Azerbaijan","2003","30","","%"
"163","48","Bahrain","2015","88","","%"
"163","48","Bahrain","2014","90","","%"
"163","48","Bahrain","2013","87","","%"
"163","48","Bahrain","2012","87","","%"
"163","48","Bahrain","2011","88","","%"
"163","48","Bahrain","2010","81","","%"
"163","48","Bahrain","2009","77","","%"
"163","48","Bahrain","2008","65","","%"
"163","48","Bahrain","2007","66","","%"
"163","48","Bahrain","2006","67","","%"
"163","48","Bahrain","2005","70","","%"
"163","48","Bahrain","2004","71","","%"
"163","48","Bahrain","2003","79","","%"
"163","48","Bahrain","2002","77","","%"
"163","48","Bahrain","2001","75","","%"
"163","48","Bahrain","2000","74","","%"
"163","48","Bahrain","1999","71","","%"
"163","48","Bahrain","1998","69","","%"
"163","48","Bahrain","1997","66","","%"
"163","48","Bahrain","1996","65","","%"
"163","48","Bahrain","1995","64","","%"
"163","48","Bahrain","1990","58","","%"
"163","50","Bangladesh","2015","21.7399997711182","1","%"
"163","56","Belgium","2013","91.4000015258789","","%"
"163","56","Belgium","2012","88.5699996948242","","%"
"163","56","Belgium","2011","84.4300003051758","","%"
"163","56","Belgium","2010","82.2300033569336","","%"
"163","56","Belgium","2009","88.5","","%"
"163","56","Belgium","2008","88.1999969482422","2","%"
"163","56","Belgium","2007","87.4000015258789","2","%"
"163","56","Belgium","2006","85.3000030517578","2","%"
"163","56","Belgium","2005","84","2","%"
"163","56","Belgium","2004","83.5","","%"
"163","56","Belgium","2003","81.9000015258789","","%"
"163","56","Belgium","2002","79.8000030517578","","%"
"163","56","Belgium","2001","79.8000030517578","","%"
"163","56","Belgium","2000","79.0999984741211","","%"
"163","56","Belgium","1999","81.3000030517578","","%"
"163","56","Belgium","1998","82.4000015258789","","%"
